400 48000
144 296 55
262 330 27
330 262 27
274 43 22
43 274 22
171 44 25
44 171 25
328 90 54
90 328 54
135 52 69
52 135 69
319 0 61
0 319 61
325 121 90
121 325 90
135 341 31
341 135 31
323 326 89
326 323 89
362 174 33
174 362 33
169 37 15
37 169 15
396 311 58
311 396 58
70 35 55
35 70 55
195 363 45
363 195 45
349 50 49
50 349 49
219 321 49
321 219 49
232 246 23
246 232 23
222 334 16
334 222 16
5 257 94
257 5 94
194 171 69
171 194 69
79 340 6
340 79 6
295 288 69
288 295 69
105 310 4
310 105 4
220 257 59
257 220 59
270 207 30
207 270 30
144 108 62
108 144 62
390 131 85
131 390 85
324 0 42
0 324 42
133 194 37
194 133 37
256 163 16
163 256 16
263 388 43
388 263 43
369 298 47
298 369 47
281 356 19
356 281 19
139 267 42
267 139 42
346 397 86
397 346 86
54 359 76
359 54 76
138 96 53
96 138 53
138 239 38
239 138 38
332 128 47
128 332 47
96 144 95
144 96 95
169 360 36
360 169 36
210 42 31
42 210 31
301 309 73
309 301 73
247 306 11
306 247 11
302 218 40
218 302 40
392 314 93
314 392 93
130 105 83
105 130 83
14 233 82
233 14 82
62 378 30
378 62 30
232 338 66
338 232 66
344 219 0
219 344 0
95 140 83
140 95 83
4 265 82
265 4 82
336 81 17
81 336 17
328 347 62
347 328 62
58 53 97
53 58 97
25 286 80
286 25 80
87 216 10
216 87 10
319 106 76
106 319 76
216 325 28
325 216 28
123 164 42
164 123 42
80 382 76
382 80 76
343 359 13
359 343 13
376 376 0
376 376 0
41 275 90
275 41 90
52 328 87
328 52 87
77 167 67
167 77 67
77 84 90
84 77 90
5 252 67
252 5 67
34 276 78
276 34 78
272 189 75
189 272 75
49 84 34
84 49 34
162 12 62
12 162 62
203 288 52
288 203 52
207 168 39
168 207 39
284 335 59
335 284 59
288 37 61
37 288 61
294 289 80
289 294 80
280 165 59
165 280 59
389 158 31
158 389 31
131 133 80
133 131 80
215 19 42
19 215 42
228 281 98
281 228 98
68 333 5
333 68 5
236 125 42
125 236 42
172 336 43
336 172 43
43 224 80
224 43 80
356 70 69
70 356 69
236 350 86
350 236 86
145 179 23
179 145 23
230 111 90
111 230 90
250 254 70
254 250 70
83 104 38
104 83 38
227 94 3
94 227 3
399 30 98
30 399 98
394 206 78
206 394 78
350 277 99
277 350 99
138 179 86
179 138 86
386 71 83
71 386 83
113 276 37
276 113 37
315 82 7
82 315 7
399 138 98
138 399 98
25 14 55
14 25 55
376 396 54
396 376 54
79 84 10
84 79 10
259 222 96
222 259 96
282 105 61
105 282 61
329 170 90
170 329 90
166 86 24
86 166 24
373 37 63
37 373 63
171 357 63
357 171 63
148 371 18
371 148 18
124 367 24
367 124 24
94 121 9
121 94 9
318 153 93
153 318 93
329 364 15
364 329 15
172 39 75
39 172 75
342 381 41
381 342 41
380 5 67
5 380 67
390 326 83
326 390 83
139 249 54
249 139 54
263 216 30
216 263 30
310 290 39
290 310 39
228 43 84
43 228 84
109 7 51
7 109 51
35 253 23
253 35 23
26 381 18
381 26 18
7 274 50
274 7 50
364 141 20
141 364 20
85 84 46
84 85 46
296 326 90
326 296 90
64 357 0
357 64 0
354 196 81
196 354 81
349 281 42
281 349 42
356 384 29
384 356 29
210 308 55
308 210 55
114 17 28
17 114 28
31 111 48
111 31 48
116 195 47
195 116 47
336 370 43
370 336 43
263 312 59
312 263 59
220 213 66
213 220 66
368 246 15
246 368 15
72 186 70
186 72 70
234 46 77
46 234 77
377 124 92
124 377 92
346 352 23
352 346 23
57 253 91
253 57 91
204 200 79
200 204 79
94 39 54
39 94 54
266 204 20
204 266 20
235 2 88
2 235 88
160 174 12
174 160 12
346 172 90
172 346 90
275 296 34
296 275 34
221 201 9
201 221 9
279 54 0
54 279 0
35 254 31
254 35 31
162 249 26
249 162 26
201 55 92
55 201 92
357 28 79
28 357 79
359 116 68
116 359 68
301 276 94
276 301 94
314 174 19
174 314 19
56 49 15
49 56 15
90 270 68
270 90 68
351 101 22
101 351 22
251 137 76
137 251 76
334 299 77
299 334 77
160 52 33
52 160 33
320 29 4
29 320 4
221 257 51
257 221 51
87 31 70
31 87 70
95 80 37
80 95 37
185 350 6
350 185 6
136 52 80
52 136 80
339 141 9
141 339 9
274 392 86
392 274 86
386 396 71
396 386 71
143 357 84
357 143 84
180 277 13
277 180 13
36 98 22
98 36 22
239 138 53
138 239 53
209 233 33
233 209 33
236 157 59
157 236 59
240 37 99
37 240 99
381 346 25
346 381 25
163 321 8
321 163 8
307 278 45
278 307 45
39 155 10
155 39 10
75 205 33
205 75 33
315 295 86
295 315 86
76 81 72
81 76 72
127 52 8
52 127 8
284 111 0
111 284 0
274 62 33
62 274 33
220 239 58
239 220 58
131 318 62
318 131 62
9 363 1
363 9 1
116 373 76
373 116 76
273 206 43
206 273 43
121 245 20
245 121 20
202 217 47
217 202 47
254 377 84
377 254 84
317 329 58
329 317 58
380 262 30
262 380 30
219 72 88
72 219 88
106 36 64
36 106 64
21 289 32
289 21 32
394 266 57
266 394 57
153 61 78
61 153 78
380 167 81
167 380 81
186 96 65
96 186 65
104 25 23
25 104 23
84 239 53
239 84 53
255 263 93
263 255 93
30 66 51
66 30 51
18 182 72
182 18 72
119 126 71
126 119 71
272 187 2
187 272 2
222 121 34
121 222 34
341 102 21
102 341 21
37 319 25
319 37 25
44 317 68
317 44 68
234 288 3
288 234 3
257 160 90
160 257 90
163 194 75
194 163 75
265 67 64
67 265 64
230 78 5
78 230 5
35 278 73
278 35 73
55 171 72
171 55 72
141 215 41
215 141 41
9 384 18
384 9 18
195 224 21
224 195 21
52 384 63
384 52 63
64 270 27
270 64 27
210 97 44
97 210 44
277 361 81
361 277 81
321 191 11
191 321 11
289 351 33
351 289 33
60 175 26
175 60 26
228 316 87
316 228 87
212 186 82
186 212 82
37 7 87
7 37 87
373 223 51
223 373 51
196 250 61
250 196 61
293 46 90
46 293 90
207 379 11
379 207 11
350 391 41
391 350 41
129 280 44
280 129 44
314 293 20
293 314 20
193 121 88
121 193 88
80 285 75
285 80 75
115 274 34
274 115 34
202 200 57
200 202 57
353 396 59
396 353 59
266 241 58
241 266 58
56 48 37
48 56 37
167 399 28
399 167 28
394 254 76
254 394 76
187 327 17
327 187 17
220 212 44
212 220 44
335 39 78
39 335 78
89 239 88
239 89 88
42 187 99
187 42 99
308 28 57
28 308 57
316 29 95
29 316 95
35 28 23
28 35 23
195 108 84
108 195 84
299 54 90
54 299 90
76 194 17
194 76 17
193 14 82
14 193 82
321 367 90
367 321 90
112 207 84
207 112 84
299 207 44
207 299 44
279 364 60
364 279 60
235 342 96
342 235 96
171 241 3
241 171 3
362 269 97
269 362 97
79 14 63
14 79 63
361 3 16
3 361 16
234 323 6
323 234 6
346 130 42
130 346 42
197 289 38
289 197 38
29 254 98
254 29 98
289 65 45
65 289 45
178 252 87
252 178 87
126 24 80
24 126 80
129 386 2
386 129 2
278 17 68
17 278 68
41 331 24
331 41 24
57 117 47
117 57 47
15 64 29
64 15 29
309 213 19
213 309 19
47 242 73
242 47 73
345 132 90
132 345 90
342 262 43
262 342 43
367 62 70
62 367 70
305 64 48
64 305 48
274 384 42
384 274 42
157 308 51
308 157 51
275 155 19
155 275 19
291 85 28
85 291 28
104 256 76
256 104 76
347 281 73
281 347 73
31 371 16
371 31 16
293 266 97
266 293 97
233 185 11
185 233 11
27 156 69
156 27 69
12 98 26
98 12 26
253 28 20
28 253 20
96 65 1
65 96 1
201 321 77
321 201 77
125 218 76
218 125 76
161 129 31
129 161 31
17 172 59
172 17 59
173 41 23
41 173 23
225 23 97
23 225 97
321 88 98
88 321 98
122 361 27
361 122 27
174 115 29
115 174 29
257 193 0
193 257 0
185 137 68
137 185 68
347 266 99
266 347 99
316 390 10
390 316 10
41 383 33
383 41 33
264 355 29
355 264 29
40 180 52
180 40 52
89 101 93
101 89 93
154 366 2
366 154 2
270 196 60
196 270 60
63 196 97
196 63 97
200 316 96
316 200 96
112 361 78
361 112 78
105 296 63
296 105 63
369 251 92
251 369 92
362 383 45
383 362 45
51 37 38
37 51 38
291 213 44
213 291 44
257 115 14
115 257 14
53 227 29
227 53 29
201 77 81
77 201 81
52 237 38
237 52 38
13 15 43
15 13 43
261 230 65
230 261 65
113 223 27
223 113 27
48 320 30
320 48 30
85 210 21
210 85 21
31 318 21
318 31 21
2 238 22
238 2 22
84 307 48
307 84 48
111 29 62
29 111 62
342 346 27
346 342 27
76 37 56
37 76 56
161 199 77
199 161 77
364 53 60
53 364 60
282 126 97
126 282 97
187 202 65
202 187 65
301 239 88
239 301 88
354 302 69
302 354 69
316 244 16
244 316 16
296 361 41
361 296 41
324 350 97
350 324 97
37 149 27
149 37 27
1 155 87
155 1 87
283 233 36
233 283 36
263 362 23
362 263 23
218 219 80
219 218 80
9 359 34
359 9 34
311 128 3
128 311 3
156 196 51
196 156 51
69 138 75
138 69 75
372 235 12
235 372 12
121 214 14
214 121 14
228 202 49
202 228 49
62 90 12
90 62 12
376 214 81
214 376 81
56 32 0
32 56 0
259 323 4
323 259 4
340 78 12
78 340 12
136 129 34
129 136 34
68 79 28
79 68 28
82 308 30
308 82 30
73 396 98
396 73 98
287 78 6
78 287 6
271 330 95
330 271 95
218 120 82
120 218 82
248 85 70
85 248 70
329 119 97
119 329 97
33 125 11
125 33 11
239 136 64
136 239 64
222 20 38
20 222 38
295 16 89
16 295 89
182 46 95
46 182 95
5 377 90
377 5 90
221 119 60
119 221 60
341 153 8
153 341 8
26 323 37
323 26 37
97 320 22
320 97 22
222 283 76
283 222 76
379 123 64
123 379 64
395 345 36
345 395 36
334 240 4
240 334 4
123 374 51
374 123 51
170 331 80
331 170 80
161 152 51
152 161 51
321 93 4
93 321 4
169 0 46
0 169 46
344 283 74
283 344 74
275 358 90
358 275 90
222 303 26
303 222 26
156 95 30
95 156 30
231 21 33
21 231 33
2 352 65
352 2 65
115 104 16
104 115 16
388 150 20
150 388 20
270 174 0
174 270 0
394 295 52
295 394 52
40 239 87
239 40 87
46 356 41
356 46 41
349 382 97
382 349 97
397 364 81
364 397 81
18 350 35
350 18 35
371 315 50
315 371 50
27 332 38
332 27 38
177 104 61
104 177 61
351 4 7
4 351 7
247 256 99
256 247 99
38 344 65
344 38 65
57 390 21
390 57 21
298 291 55
291 298 55
247 240 71
240 247 71
28 259 21
259 28 21
115 182 89
182 115 89
365 209 21
209 365 21
156 387 25
387 156 25
217 290 82
290 217 82
224 89 38
89 224 38
175 128 34
128 175 34
140 137 76
137 140 76
320 268 82
268 320 82
160 391 63
391 160 63
19 113 78
113 19 78
296 363 75
363 296 75
52 302 52
302 52 52
221 192 34
192 221 34
397 282 25
282 397 25
172 362 59
362 172 59
264 99 36
99 264 36
208 97 68
97 208 68
93 255 10
255 93 10
56 182 14
182 56 14
358 135 87
135 358 87
103 21 36
21 103 36
385 146 8
146 385 8
347 6 24
6 347 24
1 84 54
84 1 54
22 138 88
138 22 88
362 340 2
340 362 2
8 147 64
147 8 64
64 330 30
330 64 30
375 17 17
17 375 17
78 38 53
38 78 53
15 137 13
137 15 13
314 95 89
95 314 89
312 341 90
341 312 90
396 395 40
395 396 40
0 17 78
17 0 78
188 332 70
332 188 70
42 340 70
340 42 70
306 356 52
356 306 52
88 283 69
283 88 69
57 361 59
361 57 59
210 376 96
376 210 96
175 290 91
290 175 91
264 202 32
202 264 32
306 150 27
150 306 27
398 103 97
103 398 97
277 243 81
243 277 81
399 286 73
286 399 73
381 21 33
21 381 33
265 142 90
142 265 90
226 254 53
254 226 53
155 102 80
102 155 80
397 200 78
200 397 78
255 302 58
302 255 58
254 5 7
5 254 7
83 249 88
249 83 88
82 87 13
87 82 13
304 231 94
231 304 94
159 372 59
372 159 59
386 226 64
226 386 64
93 328 44
328 93 44
90 374 93
374 90 93
290 353 49
353 290 49
145 163 55
163 145 55
150 270 38
270 150 38
351 110 72
110 351 72
317 306 90
306 317 90
77 278 49
278 77 49
15 56 65
56 15 65
310 150 59
150 310 59
255 393 64
393 255 64
104 138 79
138 104 79
159 240 1
240 159 1
249 144 11
144 249 11
22 134 86
134 22 86
50 308 3
308 50 3
356 99 32
99 356 32
186 100 99
100 186 99
242 366 59
366 242 59
179 228 62
228 179 62
355 354 40
354 355 40
93 285 51
285 93 51
285 86 1
86 285 1
75 164 35
164 75 35
77 72 90
72 77 90
386 171 75
171 386 75
326 367 90
367 326 90
138 146 70
146 138 70
100 236 53
236 100 53
55 142 45
142 55 45
100 27 97
27 100 97
385 65 50
65 385 50
15 14 77
14 15 77
179 249 54
249 179 54
203 191 40
191 203 40
327 366 65
366 327 65
151 245 32
245 151 32
293 383 78
383 293 78
263 83 66
83 263 66
268 90 8
90 268 8
14 190 35
190 14 35
11 127 0
127 11 0
13 142 14
142 13 14
90 273 15
273 90 15
244 29 58
29 244 58
337 356 25
356 337 25
154 107 22
107 154 22
386 352 5
352 386 5
316 215 40
215 316 40
82 83 82
83 82 82
390 49 72
49 390 72
277 12 51
12 277 51
229 25 46
25 229 46
243 115 71
115 243 71
0 368 1
368 0 1
356 245 55
245 356 55
15 367 93
367 15 93
367 24 9
24 367 9
134 164 43
164 134 43
218 298 85
298 218 85
267 270 62
270 267 62
232 274 91
274 232 91
257 20 86
20 257 86
325 391 48
391 325 48
189 392 68
392 189 68
390 300 66
300 390 66
297 316 85
316 297 85
190 235 10
235 190 10
351 370 26
370 351 26
146 140 25
140 146 25
331 359 47
359 331 47
345 191 21
191 345 21
188 1 93
1 188 93
185 274 15
274 185 15
129 194 57
194 129 57
29 360 54
360 29 54
297 46 96
46 297 96
399 7 34
7 399 34
145 147 11
147 145 11
76 58 59
58 76 59
373 202 32
202 373 32
161 203 26
203 161 26
387 129 63
129 387 63
213 196 44
196 213 44
125 320 11
320 125 11
375 318 7
318 375 7
60 26 6
26 60 6
67 312 51
312 67 51
166 324 79
324 166 79
176 235 52
235 176 52
378 319 13
319 378 13
181 197 52
197 181 52
217 58 56
58 217 56
176 263 82
263 176 82
96 374 57
374 96 57
366 133 69
133 366 69
392 339 88
339 392 88
257 242 6
242 257 6
133 221 82
221 133 82
368 125 61
125 368 61
239 238 42
238 239 42
37 242 5
242 37 5
201 59 15
59 201 15
231 192 84
192 231 84
157 201 51
201 157 51
291 270 95
270 291 95
116 185 98
185 116 98
50 105 24
105 50 24
11 297 14
297 11 14
106 286 9
286 106 9
63 87 68
87 63 68
156 261 89
261 156 89
41 19 90
19 41 90
244 310 12
310 244 12
274 92 69
92 274 69
390 229 20
229 390 20
393 335 44
335 393 44
4 184 10
184 4 10
62 70 19
70 62 19
125 157 40
157 125 40
196 369 44
369 196 44
237 388 87
388 237 87
51 73 95
73 51 95
326 165 16
165 326 16
268 346 36
346 268 36
261 233 32
233 261 32
218 17 95
17 218 95
232 87 14
87 232 14
310 245 54
245 310 54
18 152 51
152 18 51
387 48 40
48 387 40
328 135 74
135 328 74
130 139 47
139 130 47
377 65 64
65 377 64
294 285 62
285 294 62
382 99 96
99 382 96
215 269 65
269 215 65
210 101 53
101 210 53
276 11 50
11 276 50
383 29 2
29 383 2
334 17 50
17 334 50
26 297 38
297 26 38
152 27 77
27 152 77
351 5 94
5 351 94
267 251 79
251 267 79
130 233 30
233 130 30
226 0 99
0 226 99
291 162 1
162 291 1
396 39 12
39 396 12
346 22 42
22 346 42
0 308 11
308 0 11
103 286 60
286 103 60
341 39 87
39 341 87
318 390 44
390 318 44
264 258 47
258 264 47
95 388 81
388 95 81
26 166 81
166 26 81
177 9 44
9 177 44
335 343 56
343 335 56
357 237 57
237 357 57
217 100 60
100 217 60
103 260 53
260 103 53
142 399 23
399 142 23
85 96 87
96 85 87
295 43 82
43 295 82
283 224 60
224 283 60
1 358 38
358 1 38
362 254 68
254 362 68
320 141 63
141 320 63
177 50 0
50 177 0
386 267 0
267 386 0
346 322 12
322 346 12
151 65 12
65 151 12
274 102 60
102 274 60
3 295 32
295 3 32
180 308 33
308 180 33
90 98 47
98 90 47
68 37 30
37 68 30
197 87 82
87 197 82
183 306 83
306 183 83
81 228 47
228 81 47
311 58 47
58 311 47
271 271 0
271 271 0
344 275 66
275 344 66
128 7 26
7 128 26
124 61 45
61 124 45
43 81 82
81 43 82
173 278 21
278 173 21
255 13 27
13 255 27
390 94 55
94 390 55
38 278 1
278 38 1
301 336 0
336 301 0
173 159 97
159 173 97
325 7 4
7 325 4
239 56 28
56 239 28
252 1 71
1 252 71
333 335 96
335 333 96
163 356 4
356 163 4
346 222 42
222 346 42
336 100 95
100 336 95
196 11 47
11 196 47
345 11 24
11 345 24
280 61 78
61 280 78
309 313 79
313 309 79
332 198 66
198 332 66
129 361 74
361 129 74
85 137 9
137 85 9
31 359 51
359 31 51
368 11 47
11 368 47
395 217 98
217 395 98
75 162 2
162 75 2
355 176 80
176 355 80
216 41 59
41 216 59
101 240 77
240 101 77
230 201 51
201 230 51
267 291 60
291 267 60
298 250 63
250 298 63
266 214 62
214 266 62
24 165 57
165 24 57
193 264 49
264 193 49
325 291 64
291 325 64
27 198 40
198 27 40
381 118 16
118 381 16
221 395 98
395 221 98
375 46 65
46 375 65
266 58 15
58 266 15
68 22 34
22 68 34
282 184 58
184 282 58
48 294 4
294 48 4
329 155 7
155 329 7
357 353 99
353 357 99
64 368 81
368 64 81
183 36 2
36 183 2
130 334 29
334 130 29
177 51 95
51 177 95
235 67 64
67 235 64
209 253 46
253 209 46
394 63 94
63 394 94
288 67 58
67 288 58
183 397 13
397 183 13
243 306 19
306 243 19
242 322 87
322 242 87
276 330 88
330 276 88
162 59 65
59 162 65
214 55 52
55 214 52
233 119 62
119 233 62
86 17 8
17 86 8
149 364 48
364 149 48
169 222 31
222 169 31
107 321 46
321 107 46
346 48 4
48 346 4
222 378 92
378 222 92
385 38 57
38 385 57
151 45 61
45 151 61
384 116 23
116 384 23
22 133 31
133 22 31
123 97 79
97 123 79
60 241 34
241 60 34
167 114 81
114 167 81
65 163 85
163 65 85
288 141 29
141 288 29
225 131 38
131 225 38
376 176 99
176 376 99
312 292 75
292 312 75
286 26 58
26 286 58
9 75 90
75 9 90
254 347 5
347 254 5
216 7 46
7 216 46
203 126 13
126 203 13
136 192 76
192 136 76
73 32 69
32 73 69
202 257 1
257 202 1
40 233 77
233 40 77
91 97 22
97 91 22
366 383 48
383 366 48
325 344 75
344 325 75
115 198 23
198 115 23
20 367 82
367 20 82
118 170 9
170 118 9
331 258 53
258 331 53
259 331 85
331 259 85
329 133 42
133 329 42
82 125 27
125 82 27
11 216 24
216 11 24
233 135 7
135 233 7
33 12 51
12 33 51
309 127 2
127 309 2
132 99 69
99 132 69
314 169 91
169 314 91
175 53 49
53 175 49
228 264 32
264 228 32
227 342 82
342 227 82
191 110 6
110 191 6
24 245 65
245 24 65
58 257 17
257 58 17
367 336 19
336 367 19
51 387 40
387 51 40
365 109 83
109 365 83
141 114 32
114 141 32
164 235 76
235 164 76
381 42 3
42 381 3
275 377 94
377 275 94
385 135 71
135 385 71
129 392 18
392 129 18
48 281 89
281 48 89
99 220 81
220 99 81
64 329 64
329 64 64
157 395 48
395 157 48
312 266 50
266 312 50
245 260 5
260 245 5
72 237 52
237 72 52
9 373 75
373 9 75
192 74 4
74 192 4
137 244 52
244 137 52
18 33 3
33 18 3
190 366 19
366 190 19
72 130 29
130 72 29
67 278 60
278 67 60
178 395 39
395 178 39
38 253 11
253 38 11
276 157 20
157 276 20
249 132 65
132 249 65
275 188 2
188 275 2
119 292 72
292 119 72
104 95 62
95 104 62
86 152 43
152 86 43
154 30 3
30 154 3
381 95 63
95 381 63
372 348 74
348 372 74
237 211 76
211 237 76
377 113 95
113 377 95
269 337 51
337 269 51
364 352 73
352 364 73
278 38 25
38 278 25
74 144 7
144 74 7
229 244 31
244 229 31
163 339 94
339 163 94
135 287 20
287 135 20
335 344 66
344 335 66
336 133 78
133 336 78
343 159 79
159 343 79
281 162 43
162 281 43
185 235 73
235 185 73
223 12 99
12 223 99
320 219 29
219 320 29
164 102 44
102 164 44
103 48 79
48 103 79
342 68 66
68 342 66
238 134 2
134 238 2
371 364 66
364 371 66
141 139 55
139 141 55
326 374 80
374 326 80
101 386 32
386 101 32
21 157 61
157 21 61
185 211 57
211 185 57
240 259 88
259 240 88
134 327 54
327 134 54
372 13 8
13 372 8
343 330 74
330 343 74
376 238 51
238 376 51
388 379 90
379 388 90
295 257 16
257 295 16
328 358 54
358 328 54
160 332 11
332 160 11
373 117 22
117 373 22
330 310 33
310 330 33
118 44 12
44 118 12
72 17 25
17 72 25
32 312 7
312 32 7
306 289 45
289 306 45
157 229 76
229 157 76
99 125 33
125 99 33
15 53 44
53 15 44
269 213 76
213 269 76
232 186 45
186 232 45
6 68 55
68 6 55
39 186 52
186 39 52
351 210 21
210 351 21
228 242 85
242 228 85
388 100 74
100 388 74
33 209 4
209 33 4
362 308 81
308 362 81
147 275 34
275 147 34
65 286 5
286 65 5
72 277 43
277 72 43
76 180 53
180 76 53
97 8 47
8 97 47
347 109 82
109 347 82
156 65 96
65 156 96
43 291 32
291 43 32
287 387 83
387 287 83
206 267 20
267 206 20
271 105 77
105 271 77
296 382 20
382 296 20
372 162 25
162 372 25
22 122 72
122 22 72
357 71 71
71 357 71
18 5 79
5 18 79
84 301 95
301 84 95
134 344 38
344 134 38
319 183 77
183 319 77
2 390 44
390 2 44
75 213 49
213 75 49
252 109 83
109 252 83
273 34 45
34 273 45
268 123 13
123 268 13
291 246 31
246 291 31
296 126 67
126 296 67
197 373 2
373 197 2
93 112 21
112 93 21
277 189 75
189 277 75
219 86 50
86 219 50
3 142 71
142 3 71
228 176 68
176 228 68
78 184 88
184 78 88
201 197 79
197 201 79
0 180 75
180 0 75
126 248 24
248 126 24
370 163 75
163 370 75
199 353 50
353 199 50
301 50 78
50 301 78
304 144 1
144 304 1
132 272 70
272 132 70
210 56 58
56 210 58
364 205 90
205 364 90
316 386 17
386 316 17
42 186 42
186 42 42
93 140 64
140 93 64
257 215 63
215 257 63
233 153 66
153 233 66
235 183 22
183 235 22
380 285 6
285 380 6
204 107 69
107 204 69
213 365 85
365 213 85
201 308 73
308 201 73
195 94 67
94 195 67
240 186 83
186 240 83
49 1 46
1 49 46
163 367 31
367 163 31
268 185 66
185 268 66
52 260 98
260 52 98
289 18 55
18 289 55
396 387 68
387 396 68
361 224 90
224 361 90
369 25 99
25 369 99
194 172 45
172 194 45
152 325 46
325 152 46
290 191 98
191 290 98
102 342 39
342 102 39
335 60 17
60 335 17
249 284 7
284 249 7
218 262 58
262 218 58
364 34 4
34 364 4
125 399 88
399 125 88
221 14 21
14 221 21
115 144 26
144 115 26
392 190 68
190 392 68
135 241 70
241 135 70
77 180 42
180 77 42
326 68 2
68 326 2
343 317 39
317 343 39
3 87 1
87 3 1
61 51 87
51 61 87
117 128 39
128 117 39
305 79 68
79 305 68
49 257 60
257 49 60
239 325 47
325 239 47
32 47 25
47 32 25
213 289 51
289 213 51
233 144 47
144 233 47
150 283 2
283 150 2
189 236 15
236 189 15
240 223 85
223 240 85
320 114 90
114 320 90
221 19 21
19 221 21
230 53 60
53 230 60
107 100 92
100 107 92
154 225 57
225 154 57
396 229 90
229 396 90
140 128 92
128 140 92
375 382 81
382 375 81
211 297 73
297 211 73
386 282 93
282 386 93
66 72 98
72 66 98
207 141 29
141 207 29
136 361 45
361 136 45
243 138 55
138 243 55
239 319 45
319 239 45
331 399 38
399 331 38
258 381 71
381 258 71
69 231 45
231 69 45
7 113 38
113 7 38
60 290 5
290 60 5
85 89 64
89 85 64
206 90 28
90 206 28
49 180 83
180 49 83
240 100 29
100 240 29
171 51 19
51 171 19
381 33 90
33 381 90
2 264 87
264 2 87
10 329 26
329 10 26
22 172 83
172 22 83
59 261 99
261 59 99
237 283 76
283 237 76
368 89 66
89 368 66
297 91 47
91 297 47
80 283 99
283 80 99
361 7 50
7 361 50
332 388 35
388 332 35
175 391 51
391 175 51
133 40 75
40 133 75
305 375 87
375 305 87
118 275 24
275 118 24
